Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11
330225,Sul Fluminense,12.51,9.08,15.93,12.38,10.96,13.8,0.41,0.39,0.43
330227,Metropolitana do Rio de Janeiro,76.37,71.14,81.6,51.37,47.64,55.11,0.38,0.36,0.4
330230,Noroeste Fluminense,48.46,41.19,55.73,46.22,41.65,50.78,0.41,0.38,0.44
330240,Norte Fluminense,14.65,9.93,19.36,11.76,10.38,13.14,0.44,0.42,0.46
330245,Centro Fluminense,16.68,10.97,22.39,14.67,12.59,16.75,0.38,0.34,0.42
330250,Metropolitana do Rio de Janeiro,64.02,59.2,68.85,40.59,37.92,43.26,0.41,0.39,0.43
330260,Metropolitana do Rio de Janeiro,37.2,33.2,41.2,20.59,19.02,22.16,0.44,0.41,0.48
330270,Metropolitana do Rio de Janeiro,38.72,34.23,43.2,21.06,19.33,22.79,0.44,0.42,0.46
330280,Metropolitana do Rio de Janeiro,18.07,11.71,24.43,13.58,11.83,15.32,0.4,0.37,0.42
330290,Metropolitana do Rio de Janeiro,18.62,14.84,22.4,15.83,14.41,17.25,0.44,0.41,0.47
330300,Noroeste Fluminense,44.44,36.6,52.27,40.52,35.74,45.29,0.48,0.45,0.51
330310,Noroeste Fluminense,33.35,27.37,39.33,30.86,27.92,33.8,0.45,0.42,0.48
330320,Metropolitana do Rio de Janeiro,32.48,27.46,37.5,13.7,12.56,14.83,0.4,0.38,0.42
330330,Metropolitana do Rio de Janeiro,12.47,7.97,16.98,4.54,3.88,5.19,0.46,0.43,0.48
330340,Centro Fluminense,13.71,10.23,17.19,11.54,10.39,12.69,0.42,0.41,0.44
330350,Metropolitana do Rio de Janeiro,54.15,49.34,58.95,29.27,27.43,31.11,0.41,0.4,0.43
330360,Metropolitana do Rio de Janeiro,49.08,42.39,55.76,26.66,24.24,29.08,0.41,0.39,0.43
330370,Centro Fluminense,30.83,26.66,35,26.81,24.92,28.71,0.43,0.41,0.46
330380,Sul Fluminense,34.45,29.76,39.15,34.96,31.36,38.56,0.55,0.52,0.59
330385,Metropolitana do Rio de Janeiro,40.65,35.38,45.93,39.3,36.26,42.34,0.44,0.41,0.47
330390,Metropolitana do Rio de Janeiro,15.97,12.01,19.92,12.96,11.67,14.25,0.44,0.42,0.45
330395,Sul Fluminense,18.51,13.7,23.32,14.68,13.14,16.22,0.38,0.36,0.41
330400,Sul Fluminense,16.05,10.37,21.73,13.87,11.97,15.77,0.43,0.4,0.46
330410,Noroeste Fluminense,46.67,39.18,54.16,44.01,39.94,48.08,0.42,0.39,0.45
330411,Sul Fluminense,30.33,21.58,39.08,24.23,21.38,27.08,0.37,0.35,0.4
330412,Sul Fluminense,25.71,19.66,31.75,22.14,19.9,24.38,0.42,0.4,0.45
330414,Metropolitana do Rio de Janeiro,67.52,62.91,72.13,41.17,38.74,43.6,0.39,0.38,0.41
330415,Norte Fluminense,19.59,4.81,34.38,19.55,11.42,27.69,0.41,0.38,0.43
330420,Sul Fluminense,15.72,12.35,19.09,12.69,11.63,13.75,0.45,0.43,0.47
330430,Metropolitana do Rio de Janeiro,21.52,17.69,25.34,20.97,19.01,22.94,0.46,0.43,0.48
330440,Sul Fluminense,46.41,41.2,51.62,44.23,40,48.47,0.44,0.41,0.47
330450,Sul Fluminense,31.01,24.46,37.56,29.8,27.16,32.45,0.45,0.41,0.48
330452,Baixadas,14.28,4.2,24.36,10.88,8.25,13.51,0.41,0.39,0.44
330455,Metropolitana do Rio de Janeiro,23.85,17.69,30.01,10.71,9.34,12.08,0.48,0.46,0.5
330460,Centro Fluminense,38.24,31.92,44.56,39.74,36.08,43.4,0.48,0.45,0.51
330470,Noroeste Fluminense,31.53,27.36,35.71,29.65,27.5,31.8,0.48,0.45,0.51
330475,Norte Fluminense,62.65,55.54,69.77,64.67,57.32,72.01,0.44,0.4,0.47
330480,Norte Fluminense,32.53,27.74,37.32,30.84,28.21,33.46,0.46,0.43,0.49
330490,Metropolitana do Rio de Janeiro,39.86,35.44,44.29,18.23,17.08,19.37,0.41,0.39,0.43
330500,Norte Fluminense,30.94,23.53,38.34,28.99,25.35,32.64,0.42,0.4,0.45
330510,Metropolitana do Rio de Janeiro,47,42.69,51.31,22.96,21.55,24.38,0.4,0.38,0.41
330513,Noroeste Fluminense,25.12,18.57,31.68,27.87,24.27,31.47,0.39,0.35,0.42
330515,Metropolitana do Rio de Janeiro,24.91,18.8,31.02,26.16,22.86,29.46,0.41,0.38,0.44
330520,Baixadas,24.56,20.68,28.45,21.18,19.59,22.77,0.4,0.38,0.42
330530,Centro Fluminense,32.63,27.99,37.27,35.08,32.47,37.68,0.4,0.37,0.43
330540,Centro Fluminense,35.26,28.9,41.62,33.25,30.09,36.41,0.42,0.39,0.44
330550,Baixadas,33.51,29.57,37.46,28.24,26.5,29.97,0.45,0.43,0.47
330555,Metropolitana do Rio de Janeiro,50.85,45.01,56.7,31.23,28.42,34.04,0.4,0.38,0.42
330560,Baixadas,52.09,44.19,59.99,50.54,44.51,56.57,0.42,0.4,0.45
330570,Centro Fluminense,24.3,18.21,30.4,30.32,27.03,33.61,0.42,0.39,0.45
330575,Metropolitana do Rio de Janeiro,68.12,60.61,75.63,47.4,42.26,52.55,0.39,0.36,0.42
330580,Metropolitana do Rio de Janeiro,21.89,18.37,25.41,19.32,17.95,20.69,0.44,0.42,0.46
330590,Centro Fluminense,34.55,30.11,38.99,37.74,34.62,40.86,0.47,0.44,0.5
330600,Centro Fluminense,27.01,21.93,32.09,22.46,20.56,24.35,0.43,0.41,0.45
330610,Sul Fluminense,27.2,22.54,31.86,23.87,21.96,25.78,0.44,0.42,0.46
330615,Noroeste Fluminense,39.21,32.48,45.93,40.11,36.29,43.93,0.4,0.37,0.43
330620,Metropolitana do Rio de Janeiro,22.29,18.7,25.87,21.96,20.31,23.61,0.46,0.44,0.49
330630,Sul Fluminense,10.9,7.72,14.07,7.94,7.14,8.74,0.41,0.39,0.43
350010,Presidente Prudente,18.86,13.4,24.32,15.18,13.38,16.99,0.45,0.42,0.48
350020,S“o Jos⁄ do Rio Preto,24.08,14.97,33.19,19.77,16.59,22.96,0.35,0.31,0.4
350030,Campinas,27.25,21.25,33.25,23.11,20.58,25.64,0.42,0.39,0.45
350040,Campinas,19.74,14.09,25.39,16.44,14.64,18.25,0.43,0.4,0.46
350050,Campinas,16.18,9.8,22.56,12.53,10.61,14.45,0.39,0.36,0.42
350055,Bauru,18.73,12.41,25.05,16.82,14.39,19.25,0.4,0.36,0.45
350060,Piracicaba,5.91,0.17,11.65,4.24,2.97,5.51,0.4,0.34,0.46
350070,Bauru,25.86,19.66,32.06,20.88,18.55,23.21,0.4,0.37,0.43
350075,Itapetininga,37.26,27.91,46.62,34.74,29.86,39.62,0.38,0.33,0.43
350080,Presidente Prudente,22.09,14.42,29.75,19.46,16.52,22.41,0.38,0.34,0.42
350090,S“o Jos⁄ do Rio Preto,36.75,28.38,45.12,34.08,30.15,38.02,0.38,0.34,0.43
350100,Ribeir“o Preto,24.73,18.81,30.65,22.64,20.06,25.22,0.42,0.39,0.44
350110,Ara˛atuba,30.56,24.09,37.04,28.13,24.52,31.73,0.41,0.36,0.45
350115,Macro Metropolitana Paulista,20.23,14.54,25.91,16.69,14.77,18.62,0.37,0.34,0.39
350120,S“o Jos⁄ do Rio Preto,22.03,15.09,28.97,20.48,17.67,23.3,0.38,0.34,0.42
350130,Presidente Prudente,27.25,20.15,34.36,23,20.35,25.65,0.43,0.39,0.46
350140,Mar›lia,51.02,40.21,61.84,48.53,41.73,55.32,0.36,0.31,0.42
350150,Mar›lia,52.26,40.41,64.11,47.78,40.65,54.92,0.38,0.32,0.43
350160,Campinas,10.69,6.92,14.46,7.76,6.87,8.65,0.4,0.38,0.41
350170,Araraquara,27.21,19.22,35.21,21.38,18.84,23.91,0.38,0.35,0.4
350180,S“o Jos⁄ do Rio Preto,20.66,13.69,27.63,17.79,15.35,20.23,0.38,0.35,0.42
350190,Campinas,11.09,8.24,13.95,10.3,9.21,11.4,0.4,0.38,0.42
350200,Araraquara,20.06,12.69,27.42,18.71,15.79,21.62,0.42,0.38,0.47
350210,Ara˛atuba,24.74,18.11,31.37,20.1,17.77,22.42,0.46,0.43,0.48
350220,Itapetininga,25.72,19.59,31.85,23.55,20.79,26.3,0.38,0.35,0.42
350230,Bauru,30.78,23.59,37.97,28.06,24.77,31.35,0.39,0.35,0.43
350240,Presidente Prudente,39.79,29.71,49.87,36.41,31.35,41.47,0.4,0.35,0.45
350250,Vale do Para›ba Paulista,21.08,14.38,27.77,16.29,14.31,18.27,0.41,0.38,0.43
350260,S“o Jos⁄ do Rio Preto,27.86,19.77,35.96,24.84,21.38,28.29,0.38,0.34,0.42
350270,Itapetininga,37.98,31.08,44.87,37.83,33.65,42.02,0.41,0.38,0.44
350275,Macro Metropolitana Paulista,28.14,21.81,34.48,26.06,23.04,29.08,0.4,0.36,0.43
350280,Ara˛atuba,16.28,11.66,20.9,12.4,11.13,13.67,0.47,0.44,0.5
350290,Macro Metropolitana Paulista,14.38,10.04,18.72,13.41,11.65,15.17,0.41,0.38,0.44
350300,Ribeir“o Preto,21.3,13.44,29.16,17.03,14.71,19.34,0.37,0.33,0.4
350310,Bauru,28.83,21.08,36.57,27.28,23.49,31.07,0.37,0.34,0.41
350315,Vale do Para›ba Paulista,40.58,30.06,51.1,37.98,32.59,43.38,0.4,0.34,0.45
350320,Araraquara,9.92,7.09,12.76,7.64,6.89,8.38,0.42,0.4,0.44
350330,Piracicaba,13.9,9.47,18.32,10.7,9.49,11.91,0.41,0.39,0.43
350335,Mar›lia,29.25,19.08,39.42,29.65,24.77,34.52,0.33,0.28,0.38
350340,Bauru,18.48,13.09,23.86,16.71,14.79,18.64,0.39,0.36,0.42
350350,Vale do Para›ba Paulista,43.71,33.79,53.63,41.74,35.77,47.71,0.38,0.33,0.43
350360,Bauru,45.07,36.92,53.21,40.27,35.85,44.68,0.37,0.34,0.4
350370,S“o Jos⁄ do Rio Preto,22.61,14.78,30.44,17.74,15.43,20.06,0.4,0.36,0.43
350380,Campinas,20.43,14.14,26.71,16.01,14.03,18,0.4,0.37,0.42
350390,Metropolitana de S“o Paulo,50.75,42.75,58.75,22.97,20.38,25.56,0.4,0.38,0.42
350395,S“o Jos⁄ do Rio Preto,24.7,14.42,34.98,23.22,19.07,27.36,0.34,0.27,0.42
350400,Assis,14.87,9.75,19.99,11.24,9.83,12.64,0.42,0.4,0.44
350410,Macro Metropolitana Paulista,16.82,12.24,21.39,14.01,12.43,15.6,0.43,0.41,0.44
350420,S“o Jos⁄ do Rio Preto,25.81,18.82,32.8,21.31,18.74,23.88,0.43,0.4,0.46
350430,Bauru,30.55,22.86,38.25,28.84,25.34,32.33,0.37,0.33,0.41
350440,Ara˛atuba,40.74,31.67,49.8,35.14,30.72,39.55,0.42,0.38,0.46
350450,Bauru,22.31,16.43,28.18,18.09,16.1,20.08,0.42,0.4,0.44
350460,S“o Jos⁄ do Rio Preto,12.99,7.88,18.1,9.81,8.51,11.12,0.39,0.36,0.42
350470,Bauru,32.67,18.97,46.37,28.95,23.7,34.2,0.34,0.27,0.4
350480,S“o Jos⁄ do Rio Preto,16.04,9.75,22.32,12.8,11.04,14.55,0.39,0.35,0.43
350490,Vale do Para›ba Paulista,28.6,22.13,35.07,26.91,23.8,30.02,0.43,0.4,0.46
350500,Itapetininga,32.81,23.19,42.43,32.05,26.88,37.23,0.36,0.31,0.4
350510,Ara˛atuba,42.93,33.82,52.04,38.76,33.83,43.68,0.4,0.36,0.44
350520,Bauru,20.25,14.09,26.41,16.12,14,18.23,0.42,0.4,0.45
350530,Bauru,16.81,11.38,22.24,12.72,11.15,14.29,0.42,0.39,0.44
350535,Itapetininga,36.37,27.55,45.2,41.4,36.04,46.77,0.37,0.33,0.41
350540,Litoral Sul Paulista,48.44,39.79,57.09,53.11,46.42,59.8,0.4,0.35,0.45
350550,Ribeir“o Preto,18.14,12.99,23.28,14.25,12.73,15.77,0.45,0.42,0.47
350560,Ribeir“o Preto,38.06,29.21,46.9,31.2,27.57,34.82,0.37,0.35,0.4
350570,Metropolitana de S“o Paulo,45.46,40.43,50.5,17.93,16.6,19.26,0.41,0.39,0.43
350580,Mar›lia,33.44,25.27,41.6,29.3,25.55,33.06,0.43,0.39,0.46
350590,Ribeir“o Preto,18.52,12.4,24.65,14.49,12.65,16.32,0.41,0.39,0.43
350600,Bauru,14.01,9.68,18.34,10.6,9.37,11.82,0.43,0.41,0.45
350610,Ribeir“o Preto,21.7,16.32,27.07,17.32,15.52,19.12,0.44,0.42,0.46
350620,Ara˛atuba,32.03,22.34,41.72,27.86,23.78,31.94,0.39,0.34,0.44
350630,Assis,27.13,20.31,33.95,23.23,20.52,25.94,0.4,0.37,0.43
350635,Metropolitana de S“o Paulo,25.03,18.32,31.73,19.81,17.48,22.14,0.44,0.41,0.46
350640,Ara˛atuba,21.44,14.08,28.79,17.64,15.16,20.12,0.43,0.39,0.47
350650,Ara˛atuba,18.33,12.51,24.16,13.95,12.31,15.6,0.44,0.42,0.47
350660,Metropolitana de S“o Paulo,60.93,53.37,68.49,35.92,31.81,40.03,0.38,0.35,0.41
350670,Araraquara,35.94,28.5,43.37,31.07,27.47,34.67,0.41,0.38,0.44
350680,Bauru,23.93,16.46,31.39,19.46,16.99,21.93,0.39,0.36,0.42
350690,Bauru,30.51,23.45,37.58,29.56,25.92,33.2,0.4,0.37,0.44
350700,Itapetininga,22.79,16.45,29.12,18.36,16.2,20.51,0.41,0.39,0.43
350710,Macro Metropolitana Paulista,24.7,17.89,31.51,21.14,18.55,23.74,0.38,0.36,0.41
350715,Itapetininga,48.7,37.59,59.8,48.05,41.14,54.96,0.35,0.29,0.4
350720,Assis,54.52,37.92,71.13,51.84,42.82,60.86,0.29,0.2,0.38
350730,Bauru,26.11,17.45,34.76,21.92,18.68,25.15,0.39,0.34,0.43
350740,Araraquara,21.26,14.78,27.73,17.7,15.38,20.01,0.42,0.38,0.45
350745,Bauru,59.7,48.12,71.29,56.64,48.66,64.63,0.36,0.28,0.43
350750,Bauru,14.57,10.56,18.58,11.48,10.26,12.71,0.42,0.4,0.43
350760,Macro Metropolitana Paulista,14.6,10.53,18.67,11.83,10.54,13.12,0.4,0.39,0.42
350770,Ara˛atuba,27.08,19.08,35.09,24.31,20.61,28,0.42,0.38,0.47
350775,Ara˛atuba,36.54,25.49,47.59,31.28,26.21,36.34,0.34,0.29,0.38
350780,Ribeir“o Preto,24.43,17.52,31.34,19.89,17.38,22.4,0.39,0.37,0.42
350790,Piracicaba,20.07,14.09,26.05,16.94,14.68,19.2,0.42,0.39,0.44
350800,Itapetininga,40.56,31.97,49.15,37.54,32.61,42.48,0.4,0.36,0.44
350810,Ara˛atuba,25.23,18.29,32.17,20.45,18.03,22.86,0.44,0.4,0.48
350820,Ribeir“o Preto,23.82,16.01,31.63,20.79,17.82,23.76,0.37,0.32,0.41
350830,Bauru,39.91,31,48.83,35.29,30.94,39.64,0.39,0.34,0.44
350840,Macro Metropolitana Paulista,26.73,20.98,32.47,23.6,21.36,25.84,0.39,0.36,0.42
350850,Vale do Para›ba Paulista,16.6,11.77,21.42,13.63,12.07,15.19,0.4,0.38,0.42
350860,Vale do Para›ba Paulista,23.87,17.65,30.09,21.28,18.65,23.92,0.41,0.38,0.45
350870,Campinas,35.53,28.75,42.31,34.53,30.29,38.77,0.41,0.37,0.46
350880,Bauru,31.83,24.34,39.31,28.26,25,31.52,0.43,0.4,0.47
350890,Presidente Prudente,36.83,28.12,45.53,33.22,29.23,37.21,0.36,0.32,0.4
350900,Metropolitana de S“o Paulo,44.93,37.34,52.51,18.02,16.12,19.93,0.38,0.36,0.4
350910,Presidente Prudente,35.8,27.02,44.57,38.86,33.99,43.72,0.42,0.36,0.47
350920,Metropolitana de S“o Paulo,56.52,51.25,61.78,27.39,25.38,29.4,0.38,0.36,0.4
350925,Litoral Sul Paulista,37.89,30.01,45.76,35.56,30.98,40.13,0.4,0.37,0.44
350930,S“o Jos⁄ do Rio Preto,26.1,18.93,33.28,20.63,18.2,23.06,0.4,0.37,0.43
350940,Ribeir“o Preto,23.3,16.88,29.72,19.27,17.1,21.44,0.41,0.38,0.44
350945,Itapetininga,38.62,29.84,47.4,34.43,30.28,38.57,0.38,0.34,0.42
350950,Campinas,9.83,6.6,13.06,7.29,6.47,8.12,0.42,0.4,0.44
350960,Macro Metropolitana Paulista,19.54,14.32,24.77,15.18,13.67,16.69,0.38,0.36,0.4
350970,Vale do Para›ba Paulista,23.16,16.78,29.54,17.93,15.82,20.04,0.39,0.37,0.41
350980,Assis,32.68,23.94,41.42,29.22,24.87,33.56,0.39,0.34,0.43
350990,Litoral Sul Paulista,37.3,29.46,45.14,33.87,29.87,37.88,0.42,0.39,0.45
350995,Vale do Para›ba Paulista,49.29,39.16,59.43,44.73,38.85,50.6,0.38,0.33,0.42
351000,Assis,23.76,17.84,29.69,19.15,17.13,21.17,0.41,0.38,0.44
351010,Ribeir“o Preto,13.45,6.96,19.94,11.3,9.14,13.47,0.38,0.34,0.42
351015,Assis,42.16,31.66,52.65,38.43,33.15,43.71,0.35,0.31,0.4
351020,Itapetininga,33.72,26.74,40.7,30.31,26.86,33.76,0.41,0.38,0.43
351030,Macro Metropolitana Paulista,36.35,28.31,44.38,32.41,28.34,36.48,0.37,0.34,0.4
351040,Piracicaba,16.93,11.92,21.95,14.44,12.69,16.18,0.42,0.4,0.45
351050,Vale do Para›ba Paulista,24.46,19.31,29.62,19.72,17.82,21.62,0.44,0.42,0.47
351060,Metropolitana de S“o Paulo,46.74,40.7,52.78,18.27,16.82,19.72,0.38,0.36,0.39
351070,S“o Jos⁄ do Rio Preto,28.12,20.98,35.27,23.35,20.66,26.05,0.42,0.39,0.45
351080,Campinas,17.33,12.26,22.4,14.39,12.63,16.16,0.41,0.39,0.44
351090,Ribeir“o Preto,23.54,16.47,30.61,23.43,19.91,26.96,0.4,0.36,0.44
351100,Ara˛atuba,34.06,25.62,42.5,30.09,26.09,34.09,0.4,0.36,0.44
351110,S“o Jos⁄ do Rio Preto,13.42,8.73,18.12,9.96,8.79,11.13,0.45,0.42,0.47
351120,S“o Jos⁄ do Rio Preto,25.55,17.45,33.65,20.68,17.95,23.4,0.38,0.34,0.41
351130,S“o Jos⁄ do Rio Preto,13.75,8.04,19.47,11.62,9.87,13.37,0.38,0.35,0.41
351140,Bauru,26.11,19.01,33.21,22.07,19.28,24.86,0.4,0.37,0.42
351150,Itapetininga,13.03,8.17,17.89,9.83,8.55,11.11,0.4,0.37,0.42
351160,Itapetininga,25.06,19.1,31.03,22.25,19.76,24.74,0.38,0.35,0.41
351170,Piracicaba,27.31,21.4,33.22,22.51,20.38,24.64,0.39,0.36,0.42
351190,Ara˛atuba,31.97,22.65,41.28,26.35,22.77,29.93,0.38,0.35,0.42
351200,Ribeir“o Preto,32.11,23.38,40.83,27.31,23.57,31.04,0.41,0.37,0.44
351210,Ribeir“o Preto,29.7,21.77,37.63,27.36,23.74,30.98,0.39,0.34,0.43
351220,Piracicaba,35.93,28.82,43.04,30.66,27.28,34.05,0.41,0.38,0.44
351230,Bauru,23.49,18.3,28.68,21.15,18.83,23.48,0.42,0.4,0.45
351240,Piracicaba,17.5,11.87,23.13,14.09,12.2,15.97,0.4,0.37,0.43
351250,Ara˛atuba,24.99,17.41,32.56,21.85,18.5,25.21,0.41,0.36,0.45
351260,Itapetininga,39.12,30.41,47.83,36.14,31.35,40.93,0.38,0.34,0.42
351270,Piracicaba,12.66,7.24,18.08,14.17,11.88,16.46,0.4,0.36,0.43
351280,Campinas,17.74,11.95,23.53,13.62,11.95,15.29,0.39,0.37,0.41
351290,S“o Jos⁄ do Rio Preto,20.21,14.18,26.25,19.79,17.12,22.45,0.38,0.35,0.42
351300,Metropolitana de S“o Paulo,45.8,39.11,52.48,19.04,17.35,20.72,0.41,0.39,0.43
351310,Ribeir“o Preto,22.71,16.68,28.73,18.22,16.08,20.36,0.4,0.37,0.42
351320,Ribeir“o Preto,28.61,21.23,36,28.16,24.48,31.84,0.4,0.36,0.43
351330,Assis,13.91,7.28,20.53,13.44,11.14,15.74,0.39,0.33,0.45
351340,Vale do Para›ba Paulista,21.78,16.33,27.24,17.21,15.33,19.09,0.42,0.4,0.44
351350,Metropolitana de S“o Paulo,21.13,14.65,27.62,16.19,14.28,18.1,0.45,0.42,0.47
351360,Vale do Para›ba Paulista,37.73,31.12,44.35,39.5,35.21,43.79,0.4,0.36,0.44
351370,Araraquara,19.65,13.94,25.36,16.84,14.89,18.79,0.41,0.38,0.44
351380,Metropolitana de S“o Paulo,43.81,35.77,51.86,16.03,14.28,17.77,0.37,0.35,0.38
351385,S“o Jos⁄ do Rio Preto,38.22,25.97,50.47,36.53,29.99,43.07,0.35,0.28,0.42
351390,Campinas,16.94,13.1,20.79,16.43,14.8,18.06,0.37,0.35,0.4
351400,Araraquara,37.35,28.2,46.49,31.29,27.49,35.1,0.38,0.35,0.42
351410,Bauru,26.18,20.05,32.31,22.04,19.6,24.48,0.42,0.39,0.44
351420,S“o Jos⁄ do Rio Preto,38.35,27.27,49.44,33.38,27.87,38.89,0.4,0.34,0.47
351430,Araraquara,21.8,14.49,29.11,17.27,14.81,19.72,0.39,0.36,0.42
351440,Presidente Prudente,20.44,14.56,26.33,16.27,14.39,18.15,0.45,0.42,0.48
351450,Bauru,26.5,20.08,32.91,22.55,19.96,25.14,0.41,0.38,0.43
351460,Ribeir“o Preto,21.81,15.05,28.57,17.1,15.08,19.12,0.38,0.35,0.41
351470,Mar›lia,39,30.27,47.73,35.88,31.01,40.75,0.38,0.34,0.42
351480,Litoral Sul Paulista,42.53,36.49,48.57,44.13,39.89,48.38,0.44,0.4,0.48
351490,Campinas,31.86,25.55,38.17,29.16,26.03,32.29,0.39,0.36,0.42
351492,S“o Jos⁄ do Rio Preto,26.24,16.27,36.21,21.22,17.6,24.83,0.34,0.26,0.42
351495,S“o Jos⁄ do Rio Preto,30.27,20.68,39.87,26.21,22.54,29.87,0.35,0.31,0.4
351500,Metropolitana de S“o Paulo,49.58,41.3,57.86,19.91,17.79,22.03,0.37,0.36,0.39
351510,Metropolitana de S“o Paulo,53.86,47.86,59.87,24.5,22.42,26.57,0.39,0.37,0.41
351512,Presidente Prudente,26.45,16.85,36.05,22.69,19.1,26.27,0.36,0.31,0.41
351515,Campinas,23.96,17.56,30.36,20.86,18.32,23.4,0.42,0.39,0.45
351518,Campinas,16.88,11.93,21.83,14.42,12.65,16.19,0.42,0.4,0.44
351519,Assis,39.75,29.2,50.29,33.72,29.19,38.25,0.36,0.32,0.39
351520,S“o Jos⁄ do Rio Preto,26.32,19.26,33.38,23.38,20.18,26.58,0.42,0.39,0.46
351530,Presidente Prudente,46.6,36.45,56.75,45.02,38.62,51.42,0.39,0.32,0.45
351535,Presidente Prudente,46.86,39.06,54.66,45.54,40.25,50.83,0.41,0.37,0.44
351540,Assis,26.95,20.36,33.54,24.05,21.22,26.88,0.39,0.36,0.42
351550,S“o Jos⁄ do Rio Preto,17.79,12.63,22.96,13.73,12.24,15.22,0.45,0.42,0.48
351560,Ribeir“o Preto,17.42,11.99,22.85,15.03,13.02,17.04,0.38,0.35,0.41
351565,Mar›lia,24.99,15.12,34.86,25.14,20.63,29.64,0.35,0.29,0.41
351570,Metropolitana de S“o Paulo,57.38,51.04,63.72,27.03,24.79,29.27,0.38,0.36,0.4
351580,Presidente Prudente,43.41,31.13,55.68,40.48,34.26,46.71,0.36,0.3,0.43
351590,S“o Jos⁄ do Rio Preto,22.09,13.7,30.49,19.04,15.78,22.29,0.4,0.35,0.45
351600,Presidente Prudente,38.15,29.85,46.45,33.87,29.78,37.95,0.42,0.38,0.46
351610,Assis,27.72,18.19,37.25,23.83,20.04,27.62,0.36,0.31,0.41
351620,Ribeir“o Preto,20.34,14.42,26.26,15.64,13.88,17.39,0.4,0.38,0.41
351630,Metropolitana de S“o Paulo,66.89,59.39,74.4,35,31.51,38.48,0.38,0.36,0.39
351640,Metropolitana de S“o Paulo,53.46,44.99,61.93,23.49,20.92,26.07,0.38,0.36,0.39
351650,Ara˛atuba,23.02,14.31,31.73,21.09,17.49,24.69,0.37,0.33,0.41
351660,Mar›lia,32.52,25.33,39.71,30.5,26.79,34.21,0.41,0.37,0.45
351670,Mar›lia,26.26,20.5,32.02,23.16,20.76,25.56,0.42,0.4,0.44
351680,S“o Jos⁄ do Rio Preto,27.3,18.81,35.8,23.21,19.84,26.59,0.43,0.37,0.5
351685,Araraquara,29.62,21.4,37.83,27.9,24.19,31.62,0.36,0.32,0.39
351690,S“o Jos⁄ do Rio Preto,22.66,15.93,29.39,18.87,16.39,21.35,0.42,0.38,0.45
351700,Bauru,31.54,24.71,38.37,28.77,25.49,32.06,0.43,0.4,0.47
351710,Ara˛atuba,31.49,23.7,39.27,29.36,25.83,32.9,0.42,0.37,0.47
351720,Bauru,31.92,24.24,39.6,26.72,23.47,29.97,0.39,0.36,0.42
351730,Bauru,41.72,32.78,50.66,37.43,32.8,42.06,0.4,0.35,0.45
351740,Ribeir“o Preto,24.28,17.59,30.97,19.51,17.27,21.75,0.43,0.4,0.46
351750,S“o Jos⁄ do Rio Preto,19.05,12.72,25.39,15.46,13.38,17.54,0.4,0.37,0.43
351760,Itapetininga,41.5,34.58,48.43,45.13,40.15,50.11,0.41,0.36,0.45
351770,Ribeir“o Preto,29.75,20.98,38.51,23.9,20.96,26.84,0.41,0.38,0.45
351780,Ara˛atuba,24.92,18.44,31.41,22.31,19.58,25.05,0.43,0.39,0.46
351790,S“o Jos⁄ do Rio Preto,30.57,23.03,38.11,26.44,23.16,29.72,0.41,0.37,0.44
351800,S“o Jos⁄ do Rio Preto,41.44,29.55,53.33,36.13,30.08,42.19,0.37,0.31,0.43
351810,Bauru,44.55,35.8,53.29,40.54,35.59,45.49,0.4,0.36,0.44
351820,Ara˛atuba,24.22,17.37,31.07,19.93,17.52,22.35,0.45,0.42,0.48
351830,Metropolitana de S“o Paulo,49.56,42.47,56.64,28.35,25.11,31.59,0.41,0.39,0.44
351840,Vale do Para›ba Paulista,16.95,11.54,22.36,13.26,11.67,14.84,0.42,0.4,0.44
351850,Itapetininga,26.89,20.64,33.14,25.81,22.51,29.12,0.38,0.35,0.41
351860,Ribeir“o Preto,40.15,30.6,49.69,33.53,29.34,37.71,0.42,0.39,0.44
351870,Metropolitana de S“o Paulo,22.46,18.04,26.89,17.29,15.87,18.72,0.45,0.42,0.47
351880,Metropolitana de S“o Paulo,43.21,37.84,48.58,17.66,16.3,19.02,0.4,0.38,0.42
351885,Ribeir“o Preto,30.77,23.43,38.1,29.39,25.6,33.18,0.41,0.37,0.45
351890,S“o Jos⁄ do Rio Preto,45.06,34.06,56.06,40.94,35.19,46.69,0.36,0.31,0.4
351900,Mar›lia,30.69,23.31,38.08,25.84,23.04,28.65,0.39,0.35,0.43
351905,Campinas,9.47,4.95,14,9.32,7.76,10.87,0.43,0.39,0.46
351907,Campinas,24.01,17.16,30.87,18.48,16.4,20.57,0.37,0.35,0.39
351910,Bauru,26.62,19.37,33.87,22.51,19.54,25.48,0.41,0.37,0.44
351920,Mar›lia,33.48,25.62,41.34,30.45,26.58,34.32,0.38,0.34,0.42
351925,Bauru,35.88,24.68,47.08,31.99,26.97,37.02,0.36,0.3,0.41
351930,Araraquara,33.88,26.38,41.38,28.06,25.13,30.98,0.4,0.37,0.43
351940,S“o Jos⁄ do Rio Preto,19.27,13.37,25.17,15.49,13.61,17.37,0.44,0.41,0.47
351950,Assis,29.43,20.83,38.04,24.17,20.87,27.48,0.41,0.37,0.45
351960,Araraquara,17.75,12.15,23.36,13.6,11.96,15.23,0.43,0.4,0.45
